"PSM.Score","rf"
209.3996,"hs0045.raw"
248.6337,"hs0045.raw"
313.8298,"hs0045.raw"
248.3617,"hs0045.raw"
277.7062,"hs0045.raw"
350,"hs0045.raw"
246.8095,"hs0045.raw"
350,"hs0045.raw"
252.4983,"hs0045.raw"
217.9877,"hs0045.raw"
298.8372,"hs0045.raw"
313.8298,"hs0045.raw"
313.8298,"hs0045.raw"
350,"hs0045.raw"
124.633,"hs0045.raw"
312.2921,"hs0045.raw"
350,"hs0045.raw"
212.6328,"hs0045.raw"
287.208,"hs0045.raw"
254.6722,"hs0045.raw"
211.9189,"hs0045.raw"
174.5005,"hs0045.raw"
315.3833,"hs0045.raw"
272.296,"hs0045.raw"
175.9093,"hs0045.raw"
350,"hs0045.raw"
224.5057,"hs0045.raw"
306.8001,"hs0045.raw"
350,"hs0045.raw"
228.942,"hs0045.raw"
271.8948,"hs0045.raw"
268.7757,"hs0045.raw"
350,"hs0045.raw"
252.4983,"hs0045.raw"
198.034,"hs0045.raw"
323.9906,"hs0045.raw"
256.3647,"hs0045.raw"
251.6001,"hs0045.raw"
240.1371,"hs0045.raw"
350,"hs0045.raw"
305.8314,"hs0045.raw"
244.3904,"hs0045.raw"
231.9871,"hs0045.raw"
262.0649,"hs0045.raw"
298.8372,"hs0045.raw"
260.6765,"hs0045.raw"
334.9608,"hs0045.raw"
196.3861,"hs0045.raw"
129.5233,"hs0045.raw"
251.1205,"hs0045.raw"
312.3266,"hs0045.raw"
342.1003,"hs0045.raw"
264.7321,"hs0045.raw"
158.2665,"hs0045.raw"
350,"hs0045.raw"
206.8673,"hs0045.raw"
217.9877,"hs0045.raw"
260.9513,"hs0045.raw"
236.4307,"hs0045.raw"
227.8745,"hs0045.raw"
182.4705,"hs0045.raw"
348.6434,"hs0045.raw"
335.4661,"hs0045.raw"
255.0389,"hs0045.raw"
221.1765,"hs0045.raw"
350,"hs0045.raw"
277.4415,"hs0045.raw"
218.7032,"hs0045.raw"
267.65,"hs0045.raw"
275.7218,"hs0045.raw"
230.8611,"hs0045.raw"
272.296,"hs0045.raw"
160.5388,"hs0045.raw"
315.3833,"hs0045.raw"
255.0389,"hs0045.raw"
214.2645,"hs0045.raw"
178.1709,"hs0045.raw"
164.5738,"hs0045.raw"
276.8952,"hs0045.raw"
229.0111,"hs0045.raw"
252.9309,"hs0045.raw"
296.262,"hs0045.raw"
263.1552,"hs0045.raw"
243.3486,"hs0045.raw"
339.9413,"hs0045.raw"
163.0855,"hs0045.raw"
306.2557,"hs0045.raw"
267.65,"hs0045.raw"
266.2884,"hs0045.raw"
279.4957,"hs0045.raw"
350,"hs0045.raw"
175.36,"hs0045.raw"
335.076,"hs0045.raw"
350,"hs0045.raw"
221.0271,"hs0045.raw"
240.1371,"hs0045.raw"
350,"hs0045.raw"
298.8372,"hs0045.raw"
154.1263,"hs0045.raw"
179.6823,"hs0045.raw"
245.3392,"hs0045.raw"
266.627,"hs0045.raw"
208.5397,"hs0045.raw"
244.3853,"hs0045.raw"
268.7757,"hs0045.raw"
329.7698,"hs0045.raw"
294.2589,"hs0045.raw"
182.4705,"hs0045.raw"
221.0271,"hs0045.raw"
287.208,"hs0045.raw"
243.3486,"hs0045.raw"
350,"hs0045.raw"
350,"hs0045.raw"
135.2851,"hs0045.raw"
206.7496,"hs0045.raw"
169.3507,"hs0045.raw"
230.1607,"hs0045.raw"
177.3736,"hs0045.raw"
348.4678,"hs0045.raw"
235.5123,"hs0045.raw"
169.5973,"hs0045.raw"
243.3486,"hs0045.raw"
221.798,"hs0045.raw"
242.7174,"hs0045.raw"
235.1364,"hs0045.raw"
350,"hs0045.raw"
302.8801,"hs0045.raw"
296.2975,"hs0045.raw"
248.3617,"hs0045.raw"
252.4983,"hs0045.raw"
215.1909,"hs0045.raw"
350,"hs0045.raw"
228.9968,"hs0045.raw"
350,"hs0045.raw"
240.1371,"hs0045.raw"
350,"hs0045.raw"
350,"hs0045.raw"
350,"hs0045.raw"
190.9434,"hs0045.raw"
222.4449,"hs0045.raw"
255.0389,"hs0045.raw"
184.9124,"hs0045.raw"
208.5397,"hs0045.raw"
279.5777,"hs0045.raw"
298.8372,"hs0045.raw"
202.4052,"hs0045.raw"
314.618,"hs0045.raw"
117.0329,"hs0045.raw"
219.0778,"hs0045.raw"
196.3861,"hs0045.raw"
243.1607,"hs0045.raw"
350,"hs0045.raw"
337.7154,"hs0045.raw"
251.3228,"hs0045.raw"
194.4411,"hs0045.raw"
187.0732,"hs0045.raw"
153.2181,"hs0045.raw"
142.4144,"hs0045.raw"
244.3085,"hs0045.raw"
329.1654,"hs0045.raw"
298.8372,"hs0045.raw"
302.8383,"hs0045.raw"
276.1342,"hs0045.raw"
264.4468,"hs0045.raw"
225.6075,"hs0045.raw"
312.2494,"hs0045.raw"
202.4052,"hs0045.raw"
153.6028,"hs0045.raw"
279.2727,"hs0045.raw"
276.8952,"hs0045.raw"
236.9899,"hs0045.raw"
295.7062,"hs0045.raw"
350,"hs0045.raw"
236.2115,"hs0045.raw"
184.9124,"hs0045.raw"
298.8372,"hs0045.raw"
294.2589,"hs0045.raw"
287.208,"hs0045.raw"
264.7321,"hs0045.raw"
350,"hs0045.raw"
160.0813,"hs0045.raw"
258.1548,"hs0045.raw"
226.5319,"hs0045.raw"
277.7062,"hs0045.raw"
158.2665,"hs0045.raw"
327.8778,"hs0045.raw"
320.3576,"hs0045.raw"
136.884,"hs0045.raw"
340.0381,"hs0045.raw"
350,"hs0045.raw"
293.7,"hs0045.raw"
255.0389,"hs0045.raw"
287.208,"hs0045.raw"
294.2589,"hs0045.raw"
350,"hs0045.raw"
195.6354,"hs0045.raw"
350,"hs0045.raw"
237.5957,"hs0045.raw"
302.386,"hs0045.raw"
224.5057,"hs0045.raw"
275.4121,"hs0045.raw"
289.6383,"hs0045.raw"
181.9952,"hs0045.raw"
217.9877,"hs0045.raw"
227.8153,"hs0045.raw"
281.268,"hs0045.raw"
292.313,"hs0045.raw"
283.1032,"hs0045.raw"
323.1921,"hs0045.raw"
298.8372,"hs0045.raw"
268.7264,"hs0045.raw"
244.3853,"hs0045.raw"
290.9627,"hs0045.raw"
163.0855,"hs0045.raw"
262.0953,"hs0045.raw"
328.5308,"hs0045.raw"
198.6871,"hs0045.raw"
274.9375,"hs0046.raw"
210.6806,"hs0046.raw"
214.8243,"hs0046.raw"
204.6443,"hs0046.raw"
263.1552,"hs0046.raw"
231.9871,"hs0046.raw"
194.8545,"hs0046.raw"
200.7416,"hs0046.raw"
276.8952,"hs0046.raw"
242.7174,"hs0046.raw"
350,"hs0046.raw"
294.2589,"hs0046.raw"
181.1319,"hs0046.raw"
206.8673,"hs0046.raw"
276.8952,"hs0046.raw"
267.65,"hs0046.raw"
281.268,"hs0046.raw"
350,"hs0046.raw"
323.3315,"hs0046.raw"
221.0271,"hs0046.raw"
248.6337,"hs0046.raw"
119.8342,"hs0046.raw"
287.208,"hs0046.raw"
243.7916,"hs0046.raw"
167.2541,"hs0046.raw"
329.1654,"hs0046.raw"
178.8967,"hs0046.raw"
350,"hs0046.raw"
276.8952,"hs0046.raw"
272.0081,"hs0046.raw"
247.1999,"hs0046.raw"
214.3356,"hs0046.raw"
304.9293,"hs0046.raw"
191.293,"hs0046.raw"
249.6263,"hs0046.raw"
350,"hs0046.raw"
247.1999,"hs0046.raw"
248.2332,"hs0046.raw"
160.0813,"hs0046.raw"
219.0778,"hs0046.raw"
348.6434,"hs0046.raw"
249.1552,"hs0046.raw"
350,"hs0046.raw"
236.3352,"hs0046.raw"
266.8906,"hs0046.raw"
348.6434,"hs0046.raw"
298.8372,"hs0046.raw"
350,"hs0046.raw"
251.3228,"hs0046.raw"
266.8906,"hs0046.raw"
289.4067,"hs0046.raw"
350,"hs0046.raw"
240.1371,"hs0046.raw"
195.9561,"hs0046.raw"
335.1114,"hs0046.raw"
225.253,"hs0046.raw"
215.1909,"hs0046.raw"
245.4651,"hs0046.raw"
228.3241,"hs0046.raw"
281.2037,"hs0046.raw"
209.5727,"hs0046.raw"
291.1567,"hs0046.raw"
174.5005,"hs0046.raw"
350,"hs0046.raw"
112.533,"hs0046.raw"
312.2921,"hs0046.raw"
206.9158,"hs0046.raw"
335.076,"hs0046.raw"
201.4943,"hs0046.raw"
257.8035,"hs0046.raw"
313.8298,"hs0046.raw"
136.884,"hs0046.raw"
266.5863,"hs0046.raw"
299.9064,"hs0046.raw"
255.0389,"hs0046.raw"
210.6977,"hs0046.raw"
240.1371,"hs0046.raw"
350,"hs0046.raw"
278.9521,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
262.0953,"hs0046.raw"
312.2921,"hs0046.raw"
182.4705,"hs0046.raw"
319.9903,"hs0046.raw"
240.8603,"hs0046.raw"
298.8372,"hs0046.raw"
350,"hs0046.raw"
229.2636,"hs0046.raw"
182.4705,"hs0046.raw"
208.9547,"hs0046.raw"
350,"hs0046.raw"
294.9529,"hs0046.raw"
218.2375,"hs0046.raw"
350,"hs0046.raw"
266.8906,"hs0046.raw"
221.798,"hs0046.raw"
251.3228,"hs0046.raw"
252.4983,"hs0046.raw"
216.3312,"hs0046.raw"
136.884,"hs0046.raw"
191.1765,"hs0046.raw"
287.208,"hs0046.raw"
132.2902,"hs0046.raw"
300.7025,"hs0046.raw"
198.034,"hs0046.raw"
198.4353,"hs0046.raw"
226.9517,"hs0046.raw"
290.9627,"hs0046.raw"
153.0426,"hs0046.raw"
350,"hs0046.raw"
277.7062,"hs0046.raw"
221.0271,"hs0046.raw"
243.7916,"hs0046.raw"
262.7136,"hs0046.raw"
231.9871,"hs0046.raw"
235.6818,"hs0046.raw"
198.8551,"hs0046.raw"
258.4711,"hs0046.raw"
149.1858,"hs0046.raw"
335.076,"hs0046.raw"
201.6281,"hs0046.raw"
221.1765,"hs0046.raw"
299.697,"hs0046.raw"
206.7496,"hs0046.raw"
335.076,"hs0046.raw"
182.4705,"hs0046.raw"
329.7698,"hs0046.raw"
242.7174,"hs0046.raw"
350,"hs0046.raw"
268.7757,"hs0046.raw"
166.4373,"hs0046.raw"
251.3228,"hs0046.raw"
298.8372,"hs0046.raw"
325.837,"hs0046.raw"
350,"hs0046.raw"
230.4822,"hs0046.raw"
200.4007,"hs0046.raw"
223.6688,"hs0046.raw"
313.8298,"hs0046.raw"
329.1345,"hs0046.raw"
335.4119,"hs0046.raw"
199.0381,"hs0046.raw"
231.5588,"hs0046.raw"
350,"hs0046.raw"
240.1371,"hs0046.raw"
287.2384,"hs0046.raw"
218.3593,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
154.1263,"hs0046.raw"
287.208,"hs0046.raw"
306.8001,"hs0046.raw"
248.6337,"hs0046.raw"
298.8372,"hs0046.raw"
166.4373,"hs0046.raw"
300.7025,"hs0046.raw"
158.229,"hs0046.raw"
314.317,"hs0046.raw"
350,"hs0046.raw"
298.8372,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
323.1921,"hs0046.raw"
320.3576,"hs0046.raw"
350,"hs0046.raw"
157.9192,"hs0046.raw"
203.4276,"hs0046.raw"
292.313,"hs0046.raw"
196.4928,"hs0046.raw"
206.7496,"hs0046.raw"
255.0389,"hs0046.raw"
225.6075,"hs0046.raw"
318.0653,"hs0046.raw"
214.3356,"hs0046.raw"
257.1954,"hs0046.raw"
184.9124,"hs0046.raw"
298.8372,"hs0046.raw"
345.3626,"hs0046.raw"
240.1371,"hs0046.raw"
313.8298,"hs0046.raw"
206.5765,"hs0046.raw"
350,"hs0046.raw"
210.0724,"hs0046.raw"
350,"hs0046.raw"
299.3378,"hs0046.raw"
266.2884,"hs0046.raw"
230.8611,"hs0046.raw"
344.6478,"hs0046.raw"
245.4084,"hs0046.raw"
298.8372,"hs0046.raw"
306.8001,"hs0046.raw"
350,"hs0046.raw"
313.8298,"hs0046.raw"
221.798,"hs0046.raw"
169.344,"hs0046.raw"
350,"hs0046.raw"
230.8611,"hs0046.raw"
274.9375,"hs0046.raw"
206.8673,"hs0046.raw"
331.7079,"hs0046.raw"
239.8882,"hs0046.raw"
261.2623,"hs0046.raw"
254.6722,"hs0046.raw"
263.1552,"hs0046.raw"
208.5397,"hs0046.raw"
298.8372,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
320.3052,"hs0046.raw"
299.697,"hs0046.raw"
244.6187,"hs0046.raw"
335.1114,"hs0046.raw"
165.3934,"hs0046.raw"
348.6434,"hs0046.raw"
236.9899,"hs0046.raw"
258.1872,"hs0046.raw"
288.1393,"hs0046.raw"
313.8298,"hs0046.raw"
316.5196,"hs0046.raw"
287.2789,"hs0046.raw"
262.0649,"hs0046.raw"
283.1032,"hs0046.raw"
228.9968,"hs0046.raw"
226.7972,"hs0046.raw"
296.262,"hs0046.raw"
233.8296,"hs0046.raw"
219.0778,"hs0046.raw"
348.6434,"hs0046.raw"
272.296,"hs0046.raw"
294.2589,"hs0046.raw"
350,"hs0046.raw"
312.2494,"hs0046.raw"
328.5308,"hs0046.raw"
238.6298,"hs0046.raw"
214.2645,"hs0046.raw"
195.8615,"hs0046.raw"
172.3795,"hs0046.raw"
266.627,"hs0046.raw"
222.7028,"hs0046.raw"
242.6343,"hs0046.raw"
179.8126,"hs0046.raw"
298.8372,"hs0046.raw"
286.3619,"hs0046.raw"
315.5486,"hs0046.raw"
280.7069,"hs0046.raw"
201.4943,"hs0046.raw"
287.208,"hs0046.raw"
247.1999,"hs0046.raw"
350,"hs0046.raw"
315.5486,"hs0046.raw"
174.9325,"hs0046.raw"
350,"hs0046.raw"
281.268,"hs0046.raw"
312.5298,"hs0046.raw"
209.6719,"hs0046.raw"
329.9425,"hs0046.raw"
190.914,"hs0046.raw"
201.4943,"hs0046.raw"
308.054,"hs0046.raw"
290.9627,"hs0046.raw"
157.9192,"hs0046.raw"
344.9431,"hs0046.raw"
226.5319,"hs0046.raw"
251.1846,"hs0046.raw"
350,"hs0046.raw"
247.9384,"hs0046.raw"
174.5005,"hs0046.raw"
202.4052,"hs0046.raw"
230.0548,"hs0046.raw"
324.8682,"hs0046.raw"
344.6478,"hs0046.raw"
226.8594,"hs0046.raw"
299.9064,"hs0046.raw"
350,"hs0046.raw"
251.9048,"hs0046.raw"
246.8095,"hs0046.raw"
323.6789,"hs0046.raw"
219.0778,"hs0046.raw"
198.034,"hs0046.raw"
312.2494,"hs0046.raw"
275.963,"hs0046.raw"
244.3853,"hs0046.raw"
258.5559,"hs0046.raw"
319.79,"hs0046.raw"
221.1765,"hs0046.raw"
283.7091,"hs0046.raw"
206.4096,"hs0046.raw"
168.1915,"hs0046.raw"
249.3736,"hs0046.raw"
218.2375,"hs0046.raw"
178.5069,"hs0046.raw"
228.942,"hs0046.raw"
350,"hs0046.raw"
231.9871,"hs0046.raw"
284.6371,"hs0046.raw"
230.8611,"hs0046.raw"
187.494,"hs0046.raw"
298.8372,"hs0046.raw"
339.9413,"hs0046.raw"
232.7745,"hs0046.raw"
208.5397,"hs0046.raw"
214.3193,"hs0046.raw"
299.697,"hs0046.raw"
350,"hs0046.raw"
335.076,"hs0046.raw"
243.3486,"hs0046.raw"
303.5545,"hs0046.raw"
172.3287,"hs0046.raw"
235.6818,"hs0046.raw"
254.3217,"hs0046.raw"
350,"hs0046.raw"
259.9112,"hs0046.raw"
252.4983,"hs0046.raw"
204.6443,"hs0046.raw"
200.7416,"hs0046.raw"
186.9728,"hs0046.raw"
175.36,"hs0046.raw"
335.076,"hs0046.raw"
298.8372,"hs0046.raw"
258.4711,"hs0046.raw"
350,"hs0046.raw"
258.5559,"hs0046.raw"
214.8243,"hs0046.raw"
211.9766,"hs0046.raw"
244.3853,"hs0046.raw"
350,"hs0046.raw"
306.2557,"hs0046.raw"
178.1709,"hs0046.raw"
190.0636,"hs0046.raw"
263.1552,"hs0046.raw"
168.1991,"hs0046.raw"
334.9608,"hs0046.raw"
279.2727,"hs0046.raw"
198.4353,"hs0046.raw"
267.161,"hs0046.raw"
145.0557,"hs0046.raw"
136.884,"hs0046.raw"
180.6398,"hs0046.raw"
298.8372,"hs0046.raw"
266.8747,"hs0046.raw"
178.1709,"hs0046.raw"
313.8298,"hs0046.raw"
350,"hs0046.raw"
171.2,"hs0046.raw"
323.1921,"hs0046.raw"
312.3266,"hs0046.raw"
348.6434,"hs0046.raw"
350,"hs0046.raw"
267.65,"hs0046.raw"
305.8314,"hs0046.raw"
350,"hs0046.raw"
262.905,"hs0046.raw"
262.3621,"hs0046.raw"
242.7174,"hs0046.raw"
350,"hs0046.raw"
263.1552,"hs0046.raw"
350,"hs0046.raw"
204.4093,"hs0046.raw"
177.0874,"hs0046.raw"
290.0267,"hs0046.raw"
252.4983,"hs0046.raw"
288.1393,"hs0046.raw"
296.2975,"hs0046.raw"
182.4705,"hs0046.raw"
245.4651,"hs0046.raw"
239.1537,"hs0046.raw"
217.9877,"hs0046.raw"
248.3617,"hs0046.raw"
252.4983,"hs0046.raw"
200.2307,"hs0046.raw"
306.2557,"hs0046.raw"
211.9766,"hs0046.raw"
197.0088,"hs0046.raw"
236.9899,"hs0046.raw"
294.2589,"hs0046.raw"
300.7025,"hs0046.raw"
315.8016,"hs0046.raw"
298.8372,"hs0046.raw"
313.8298,"hs0046.raw"
348.6434,"hs0046.raw"
267.65,"hs0046.raw"
215.9389,"hs0046.raw"
263.1552,"hs0046.raw"
350,"hs0046.raw"
215.9389,"hs0046.raw"
314.317,"hs0046.raw"
196.3861,"hs0046.raw"
222.5471,"hs0046.raw"
296.262,"hs0046.raw"
266.5863,"hs0046.raw"
148.9599,"hs0046.raw"
324.3689,"hs0046.raw"
224.6018,"hs0046.raw"
287.208,"hs0046.raw"
329.7698,"hs0046.raw"
252.4983,"hs0046.raw"
229.2636,"hs0046.raw"
350,"hs0046.raw"
145.5754,"hs0046.raw"
253.6398,"hs0046.raw"
135.2851,"hs0046.raw"
175.0849,"hs0046.raw"
323.1921,"hs0046.raw"
242.7174,"hs0046.raw"
196.3861,"hs0046.raw"
238.6298,"hs0046.raw"
210.6806,"hs0046.raw"
346.9852,"hs0046.raw"
196.4928,"hs0046.raw"
235.194,"hs0046.raw"
174.5005,"hs0046.raw"
312.2921,"hs0046.raw"
289.9767,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
211.9766,"hs0046.raw"
260.6765,"hs0046.raw"
312.2921,"hs0046.raw"
218.258,"hs0046.raw"
298.8372,"hs0046.raw"
348.6434,"hs0046.raw"
258.5559,"hs0046.raw"
194.719,"hs0046.raw"
200.0499,"hs0046.raw"
244.6187,"hs0046.raw"
255.8205,"hs0046.raw"
329.9425,"hs0046.raw"
271.2015,"hs0046.raw"
228.9968,"hs0046.raw"
177.029,"hs0046.raw"
208.2651,"hs0046.raw"
260.6765,"hs0046.raw"
277.7062,"hs0046.raw"
211.9766,"hs0046.raw"
313.8298,"hs0046.raw"
154.1355,"hs0046.raw"
313.8298,"hs0046.raw"
222.5471,"hs0046.raw"
270.6768,"hs0046.raw"
328.5308,"hs0046.raw"
188.5691,"hs0046.raw"
350,"hs0046.raw"
276.9189,"hs0046.raw"
296.262,"hs0046.raw"
226.9517,"hs0046.raw"
335.1114,"hs0046.raw"
243.1752,"hs0046.raw"
188.5691,"hs0046.raw"
350,"hs0046.raw"
266.8906,"hs0046.raw"
276.9189,"hs0046.raw"
323.3315,"hs0046.raw"
145.396,"hs0046.raw"
184.8952,"hs0046.raw"
243.3486,"hs0046.raw"
340.4713,"hs0046.raw"
221.9515,"hs0046.raw"
350,"hs0046.raw"
291.1567,"hs0046.raw"
254.8533,"hs0046.raw"
238.6298,"hs0046.raw"
329.7698,"hs0046.raw"
348.4678,"hs0046.raw"
263.274,"hs0046.raw"
189.3355,"hs0046.raw"
287.208,"hs0046.raw"
350,"hs0046.raw"
302.7001,"hs0046.raw"
196.7422,"hs0046.raw"
132.2902,"hs0046.raw"
297.9843,"hs0046.raw"
248.3617,"hs0046.raw"
350,"hs0046.raw"
287.208,"hs0046.raw"
290.0267,"hs0046.raw"
313.8298,"hs0046.raw"
217.9877,"hs0046.raw"
328.5308,"hs0046.raw"
290.9627,"hs0046.raw"
302.386,"hs0046.raw"
222.4449,"hs0046.raw"
244.3853,"hs0046.raw"
224.5057,"hs0046.raw"
260.6765,"hs0046.raw"
174.9325,"hs0046.raw"
186.9262,"hs0046.raw"
127.9896,"hs0046.raw"
240.1371,"hs0046.raw"
231.5588,"hs0046.raw"
281.4557,"hs0046.raw"
167.2541,"hs0046.raw"
177.0874,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
211.9766,"hs0046.raw"
308.0432,"hs0046.raw"
248.8899,"hs0046.raw"
350,"hs0046.raw"
227.8153,"hs0046.raw"
163.0189,"hs0046.raw"
350,"hs0046.raw"
217.9877,"hs0046.raw"
238.9705,"hs0046.raw"
287.208,"hs0046.raw"
281.268,"hs0046.raw"
271.8948,"hs0046.raw"
244.3853,"hs0046.raw"
198.034,"hs0046.raw"
148.7954,"hs0046.raw"
228.9968,"hs0046.raw"
214.8243,"hs0046.raw"
123.5461,"hs0046.raw"
195.6354,"hs0046.raw"
221.1765,"hs0046.raw"
198.034,"hs0046.raw"
283.1032,"hs0046.raw"
287.208,"hs0046.raw"
279.2727,"hs0046.raw"
226.5319,"hs0046.raw"
243.3486,"hs0046.raw"
154.1263,"hs0046.raw"
350,"hs0046.raw"
313.8298,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
298.0802,"hs0046.raw"
263.2863,"hs0046.raw"
190.914,"hs0046.raw"
266.5863,"hs0046.raw"
150.4745,"hs0046.raw"
202.7227,"hs0046.raw"
210.91,"hs0046.raw"
206.7496,"hs0046.raw"
214.3356,"hs0046.raw"
195.6354,"hs0046.raw"
268.7757,"hs0046.raw"
229.1702,"hs0046.raw"
230.4822,"hs0046.raw"
312.3266,"hs0046.raw"
231.5588,"hs0046.raw"
337.7076,"hs0046.raw"
214.3356,"hs0046.raw"
166.4373,"hs0046.raw"
325.837,"hs0046.raw"
235.5123,"hs0046.raw"
217.9877,"hs0046.raw"
279.2727,"hs0046.raw"
350,"hs0046.raw"
221.0271,"hs0046.raw"
157.9192,"hs0046.raw"
350,"hs0046.raw"
210.0724,"hs0046.raw"
350,"hs0046.raw"
235.5123,"hs0046.raw"
191.1765,"hs0046.raw"
350,"hs0046.raw"
348.6434,"hs0046.raw"
298.8372,"hs0046.raw"
300.7025,"hs0046.raw"
130.3137,"hs0046.raw"
327.8778,"hs0046.raw"
210.0724,"hs0046.raw"
238.6298,"hs0046.raw"
248.3617,"hs0046.raw"
217.9877,"hs0046.raw"
174.5005,"hs0046.raw"
303.5545,"hs0046.raw"
350,"hs0046.raw"
159.897,"hs0046.raw"
235.6818,"hs0046.raw"
350,"hs0046.raw"
262.0953,"hs0046.raw"
187.0732,"hs0046.raw"
226.5319,"hs0046.raw"
251.1846,"hs0046.raw"
350,"hs0046.raw"
290.9627,"hs0046.raw"
277.7062,"hs0046.raw"
97.93106,"hs0046.raw"
210.6806,"hs0046.raw"
195.6354,"hs0046.raw"
231.5588,"hs0046.raw"
145.396,"hs0046.raw"
271.9792,"hs0046.raw"
242.7174,"hs0046.raw"
350,"hs0046.raw"
325.837,"hs0046.raw"
256.3647,"hs0046.raw"
334.0273,"hs0046.raw"
231.5588,"hs0046.raw"
221.0271,"hs0046.raw"
229.2991,"hs0046.raw"
295.7246,"hs0046.raw"
291.1567,"hs0046.raw"
345.0015,"hs0046.raw"
314.317,"hs0046.raw"
298.8372,"hs0046.raw"
182.3113,"hs0046.raw"
130.3137,"hs0046.raw"
230.0548,"hs0046.raw"
300.2844,"hs0046.raw"
187.2098,"hs0046.raw"
350,"hs0046.raw"
298.8372,"hs0046.raw"
298.8372,"hs0046.raw"
249.1552,"hs0046.raw"
244.3904,"hs0046.raw"
191.5904,"hs0046.raw"
260.6765,"hs0046.raw"
191.5904,"hs0046.raw"
350,"hs0046.raw"
188.5691,"hs0046.raw"
348.6434,"hs0046.raw"
311.7638,"hs0046.raw"
130.6191,"hs0046.raw"
271.8948,"hs0046.raw"
236.2115,"hs0046.raw"
350,"hs0046.raw"
266.5863,"hs0046.raw"
224.5057,"hs0046.raw"
238.6298,"hs0046.raw"
214.8243,"hs0046.raw"
203.4276,"hs0046.raw"
206.7496,"hs0046.raw"
287.7107,"hs0046.raw"
211.9554,"hs0046.raw"
231.5588,"hs0046.raw"
215.9389,"hs0046.raw"
180.6398,"hs0046.raw"
272.296,"hs0046.raw"
272.296,"hs0046.raw"
243.7916,"hs0046.raw"
276.8952,"hs0046.raw"
237.7113,"hs0046.raw"
174.5005,"hs0046.raw"
209.3996,"hs0046.raw"
348.6434,"hs0046.raw"
337.7629,"hs0046.raw"
215.1909,"hs0046.raw"
306.807,"hs0046.raw"
280.6757,"hs0046.raw"
290.9627,"hs0046.raw"
314.0257,"hs0046.raw"
276.8952,"hs0046.raw"
256.2283,"hs0046.raw"
287.7107,"hs0046.raw"
274.078,"hs0046.raw"
258.4711,"hs0046.raw"
192.0292,"hs0046.raw"
335.076,"hs0046.raw"
210.129,"hs0046.raw"
279.2727,"hs0046.raw"
218.2375,"hs0046.raw"
290.0267,"hs0046.raw"
306.8001,"hs0046.raw"
280.6757,"hs0046.raw"
350,"hs0046.raw"
329.8257,"hs0046.raw"
337.7076,"hs0046.raw"
242.6343,"hs0046.raw"
221.0271,"hs0046.raw"
350,"hs0046.raw"
163.0189,"hs0046.raw"
163.0189,"hs0046.raw"
258.5559,"hs0046.raw"
287.208,"hs0046.raw"
226.6243,"hs0046.raw"
350,"hs0046.raw"
165.9085,"hs0046.raw"
251.9048,"hs0046.raw"
305.1641,"hs0046.raw"
303.3079,"hs0046.raw"
174.9325,"hs0046.raw"
346.9852,"hs0046.raw"
313.8298,"hs0046.raw"
202.4052,"hs0046.raw"
201.1511,"hs0046.raw"
198.4353,"hs0046.raw"
263.1552,"hs0046.raw"
268.7757,"hs0046.raw"
181.1319,"hs0046.raw"
315.3833,"hs0046.raw"
286.9752,"hs0046.raw"
193.6973,"hs0046.raw"
121.5772,"hs0046.raw"
168.1991,"hs0046.raw"
244.3904,"hs0046.raw"
315.5486,"hs0046.raw"
287.2789,"hs0046.raw"
254.5895,"hs0046.raw"
267.65,"hs0046.raw"
341.2115,"hs0046.raw"
350,"hs0046.raw"
292.5862,"hs0046.raw"
323.9906,"hs0046.raw"
312.5007,"hs0046.raw"
350,"hs0046.raw"
290.0267,"hs0046.raw"
337.7154,"hs0046.raw"
206.7496,"hs0046.raw"
313.8298,"hs0046.raw"
251.6001,"hs0046.raw"
128.4295,"hs0046.raw"
187.0732,"hs0046.raw"
296.262,"hs0046.raw"
298.8372,"hs0046.raw"
222.4449,"hs0046.raw"
262.905,"hs0046.raw"
219.0778,"hs0046.raw"
195.1511,"hs0046.raw"
308.4001,"hs0046.raw"
260.6765,"hs0046.raw"
164.5242,"hs0046.raw"
321.0175,"hs0046.raw"
290.2393,"hs0046.raw"
313.8298,"hs0046.raw"
276.8952,"hs0046.raw"
247.9384,"hs0046.raw"
350,"hs0046.raw"
235.1364,"hs0046.raw"
350,"hs0046.raw"
231.9871,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
337.6465,"hs0046.raw"
228.3241,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
313.8298,"hs0046.raw"
252.4983,"hs0046.raw"
177.0874,"hs0046.raw"
184.8952,"hs0046.raw"
244.6187,"hs0046.raw"
350,"hs0046.raw"
323.3315,"hs0046.raw"
206.4096,"hs0046.raw"
350,"hs0046.raw"
221.0271,"hs0046.raw"
168.6803,"hs0046.raw"
320.3576,"hs0046.raw"
296.4041,"hs0046.raw"
321.3204,"hs0046.raw"
166.8892,"hs0046.raw"
